date,county,state,fips,cases,deaths,county_name,last_date,county_population,new_cases,new_deaths
2020-05-03,kit carson,colorado,08063,21,2,Kit Carson,FALSE,7157,0,0
2020-05-04,kit carson,colorado,08063,21,2,Kit Carson,FALSE,7157,0,0
2020-05-05,kit carson,colorado,08063,22,2,Kit Carson,FALSE,7157,1,0
2020-05-06,kit carson,colorado,08063,24,2,Kit Carson,FALSE,7157,2,0
2020-05-07,kit carson,colorado,08063,24,2,Kit Carson,FALSE,7157,0,0
2020-05-08,kit carson,colorado,08063,24,2,Kit Carson,FALSE,7157,0,0
2020-05-09,kit carson,colorado,08063,26,2,Kit Carson,FALSE,7157,2,0
2020-05-10,kit carson,colorado,08063,26,2,Kit Carson,FALSE,7157,0,0
2020-05-11,kit carson,colorado,08063,25,2,Kit Carson,FALSE,7157,-1,0
2020-05-12,kit carson,colorado,08063,25,2,Kit Carson,FALSE,7157,0,0
2020-05-13,kit carson,colorado,08063,25,2,Kit Carson,FALSE,7157,0,0
2020-05-14,kit carson,colorado,08063,25,2,Kit Carson,FALSE,7157,0,0
2020-05-15,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,1,1
2020-05-16,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-17,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-18,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-19,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-20,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-21,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-22,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-23,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-24,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-25,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-26,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-27,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-28,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-29,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-30,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-05-31,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-06-01,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-06-02,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-06-03,kit carson,colorado,08063,26,3,Kit Carson,FALSE,7157,0,0
2020-06-04,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,4,0
2020-06-05,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,0,0
2020-06-06,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,0,0
2020-06-07,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,0,0
2020-06-08,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,0,0
2020-06-09,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,0,0
2020-06-10,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,0,0
2020-06-11,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,0,0
2020-06-12,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,0,0
2020-06-13,kit carson,colorado,08063,30,3,Kit Carson,FALSE,7157,0,0
2020-06-14,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,1,0
2020-06-15,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-16,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-17,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-18,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-19,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-20,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-21,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-22,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-23,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-24,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-25,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-26,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-27,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-28,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-29,kit carson,colorado,08063,31,3,Kit Carson,FALSE,7157,0,0
2020-06-30,kit carson,colorado,08063,32,3,Kit Carson,FALSE,7157,1,0
2020-07-01,kit carson,colorado,08063,33,3,Kit Carson,FALSE,7157,1,0
2020-07-02,kit carson,colorado,08063,33,3,Kit Carson,FALSE,7157,0,0
2020-07-03,kit carson,colorado,08063,33,3,Kit Carson,FALSE,7157,0,0
2020-07-04,kit carson,colorado,08063,33,3,Kit Carson,FALSE,7157,0,0
2020-07-05,kit carson,colorado,08063,33,3,Kit Carson,FALSE,7157,0,0
2020-07-06,kit carson,colorado,08063,33,3,Kit Carson,FALSE,7157,0,0
2020-07-07,kit carson,colorado,08063,33,3,Kit Carson,FALSE,7157,0,0
2020-07-08,kit carson,colorado,08063,35,3,Kit Carson,FALSE,7157,2,0
2020-07-09,kit carson,colorado,08063,35,3,Kit Carson,FALSE,7157,0,0
2020-07-10,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,1,0
2020-07-11,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,0,0
2020-07-12,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,0,0
2020-07-13,kit carson,colorado,08063,37,3,Kit Carson,FALSE,7157,1,0
2020-07-14,kit carson,colorado,08063,37,3,Kit Carson,FALSE,7157,0,0
2020-07-15,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,-1,0
2020-07-16,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,0,0
2020-07-17,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,0,0
2020-07-18,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,0,0
2020-07-19,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,0,0
2020-07-20,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,0,0
2020-07-21,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,0,0
2020-07-22,kit carson,colorado,08063,36,3,Kit Carson,FALSE,7157,0,0
2020-07-23,kit carson,colorado,08063,41,3,Kit Carson,FALSE,7157,5,0
2020-07-24,kit carson,colorado,08063,42,3,Kit Carson,FALSE,7157,1,0
2020-07-25,kit carson,colorado,08063,42,3,Kit Carson,FALSE,7157,0,0
2020-07-26,kit carson,colorado,08063,42,3,Kit Carson,FALSE,7157,0,0
2020-07-27,kit carson,colorado,08063,42,3,Kit Carson,FALSE,7157,0,0
2020-07-28,kit carson,colorado,08063,42,3,Kit Carson,FALSE,7157,0,0
2020-07-29,kit carson,colorado,08063,42,3,Kit Carson,FALSE,7157,0,0
2020-07-30,kit carson,colorado,08063,42,3,Kit Carson,FALSE,7157,0,0
2020-07-31,kit carson,colorado,08063,42,3,Kit Carson,FALSE,7157,0,0
2020-08-01,kit carson,colorado,08063,43,3,Kit Carson,FALSE,7157,1,0
2020-08-02,kit carson,colorado,08063,43,3,Kit Carson,FALSE,7157,0,0
2020-08-03,kit carson,colorado,08063,43,3,Kit Carson,FALSE,7157,0,0
2020-08-04,kit carson,colorado,08063,43,3,Kit Carson,FALSE,7157,0,0
2020-08-05,kit carson,colorado,08063,43,3,Kit Carson,FALSE,7157,0,0
2020-08-06,kit carson,colorado,08063,43,3,Kit Carson,FALSE,7157,0,0
2020-08-07,kit carson,colorado,08063,44,3,Kit Carson,FALSE,7157,1,0
2020-08-08,kit carson,colorado,08063,51,3,Kit Carson,FALSE,7157,7,0
2020-08-09,kit carson,colorado,08063,51,3,Kit Carson,FALSE,7157,0,0
2020-08-10,kit carson,colorado,08063,56,3,Kit Carson,FALSE,7157,5,0
2020-08-11,kit carson,colorado,08063,56,3,Kit Carson,FALSE,7157,0,0
2020-08-12,kit carson,colorado,08063,66,3,Kit Carson,FALSE,7157,10,0
2020-08-13,kit carson,colorado,08063,69,3,Kit Carson,FALSE,7157,3,0
2020-08-14,kit carson,colorado,08063,70,3,Kit Carson,FALSE,7157,1,0
2020-08-15,kit carson,colorado,08063,70,3,Kit Carson,FALSE,7157,0,0
2020-08-16,kit carson,colorado,08063,70,3,Kit Carson,FALSE,7157,0,0
2020-08-17,kit carson,colorado,08063,70,3,Kit Carson,FALSE,7157,0,0
2020-08-18,kit carson,colorado,08063,70,3,Kit Carson,FALSE,7157,0,0
2020-08-19,kit carson,colorado,08063,68,3,Kit Carson,FALSE,7157,-2,0
2020-08-20,kit carson,colorado,08063,68,3,Kit Carson,FALSE,7157,0,0
2020-08-21,kit carson,colorado,08063,68,3,Kit Carson,FALSE,7157,0,0
2020-08-22,kit carson,colorado,08063,68,3,Kit Carson,FALSE,7157,0,0
2020-08-23,kit carson,colorado,08063,68,3,Kit Carson,FALSE,7157,0,0
2020-08-24,kit carson,colorado,08063,69,3,Kit Carson,FALSE,7157,1,0
2020-08-25,kit carson,colorado,08063,74,3,Kit Carson,FALSE,7157,5,0
2020-08-26,kit carson,colorado,08063,74,3,Kit Carson,FALSE,7157,0,0
2020-08-27,kit carson,colorado,08063,74,3,Kit Carson,FALSE,7157,0,0
2020-08-28,kit carson,colorado,08063,74,3,Kit Carson,FALSE,7157,0,0
2020-08-29,kit carson,colorado,08063,74,3,Kit Carson,FALSE,7157,0,0
2020-08-30,kit carson,colorado,08063,74,3,Kit Carson,FALSE,7157,0,0
2020-08-31,kit carson,colorado,08063,74,3,Kit Carson,FALSE,7157,0,0
2020-09-01,kit carson,colorado,08063,75,3,Kit Carson,FALSE,7157,1,0
2020-09-02,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,3,0
2020-09-03,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,0,0
2020-09-04,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,0,0
2020-09-05,kit carson,colorado,08063,76,3,Kit Carson,FALSE,7157,-2,0
2020-09-06,kit carson,colorado,08063,76,3,Kit Carson,FALSE,7157,0,0
2020-09-07,kit carson,colorado,08063,76,3,Kit Carson,FALSE,7157,0,0
2020-09-08,kit carson,colorado,08063,76,3,Kit Carson,FALSE,7157,0,0
2020-09-09,kit carson,colorado,08063,76,3,Kit Carson,FALSE,7157,0,0
2020-09-10,kit carson,colorado,08063,76,3,Kit Carson,FALSE,7157,0,0
2020-09-11,kit carson,colorado,08063,76,3,Kit Carson,FALSE,7157,0,0
2020-09-12,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,2,0
2020-09-13,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,0,0
2020-09-14,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,0,0
2020-09-15,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,0,0
2020-09-16,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,0,0
2020-09-17,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,0,0
2020-09-18,kit carson,colorado,08063,78,3,Kit Carson,FALSE,7157,0,0
2020-09-19,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,1,0
2020-09-20,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-21,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-22,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-23,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-24,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-25,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-26,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-27,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-28,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-29,kit carson,colorado,08063,79,3,Kit Carson,FALSE,7157,0,0
2020-09-30,kit carson,colorado,08063,80,3,Kit Carson,FALSE,7157,1,0
2020-10-01,kit carson,colorado,08063,81,3,Kit Carson,FALSE,7157,1,0
2020-10-02,kit carson,colorado,08063,81,3,Kit Carson,FALSE,7157,0,0
2020-10-03,kit carson,colorado,08063,81,3,Kit Carson,FALSE,7157,0,0
2020-10-04,kit carson,colorado,08063,81,3,Kit Carson,FALSE,7157,0,0
2020-10-05,kit carson,colorado,08063,81,3,Kit Carson,FALSE,7157,0,0
2020-10-06,kit carson,colorado,08063,81,3,Kit Carson,FALSE,7157,0,0
2020-10-07,kit carson,colorado,08063,81,3,Kit Carson,FALSE,7157,0,0
2020-10-08,kit carson,colorado,08063,81,3,Kit Carson,FALSE,7157,0,0
2020-10-09,kit carson,colorado,08063,81,3,Kit Carson,FALSE,7157,0,0
2020-10-10,kit carson,colorado,08063,98,3,Kit Carson,FALSE,7157,17,0
2020-10-11,kit carson,colorado,08063,98,3,Kit Carson,FALSE,7157,0,0
2020-10-12,kit carson,colorado,08063,98,3,Kit Carson,FALSE,7157,0,0
2020-10-13,kit carson,colorado,08063,98,3,Kit Carson,FALSE,7157,0,0
2020-10-14,kit carson,colorado,08063,98,3,Kit Carson,FALSE,7157,0,0
2020-10-15,kit carson,colorado,08063,98,3,Kit Carson,FALSE,7157,0,0
2020-10-16,kit carson,colorado,08063,98,3,Kit Carson,FALSE,7157,0,0
2020-10-17,kit carson,colorado,08063,103,3,Kit Carson,FALSE,7157,5,0
2020-10-18,kit carson,colorado,08063,103,3,Kit Carson,FALSE,7157,0,0
2020-10-19,kit carson,colorado,08063,103,3,Kit Carson,FALSE,7157,0,0
2020-10-20,kit carson,colorado,08063,107,3,Kit Carson,FALSE,7157,4,0
2020-10-21,kit carson,colorado,08063,109,3,Kit Carson,FALSE,7157,2,0
2020-10-22,kit carson,colorado,08063,114,3,Kit Carson,FALSE,7157,5,0
2020-10-23,kit carson,colorado,08063,122,3,Kit Carson,FALSE,7157,8,0
2020-10-24,kit carson,colorado,08063,131,3,Kit Carson,FALSE,7157,9,0
2020-10-25,kit carson,colorado,08063,130,3,Kit Carson,FALSE,7157,-1,0
2020-10-26,kit carson,colorado,08063,130,3,Kit Carson,FALSE,7157,0,0
2020-10-27,kit carson,colorado,08063,131,3,Kit Carson,FALSE,7157,1,0
2020-10-28,kit carson,colorado,08063,132,3,Kit Carson,FALSE,7157,1,0
2020-10-29,kit carson,colorado,08063,135,3,Kit Carson,FALSE,7157,3,0
2020-10-30,kit carson,colorado,08063,137,3,Kit Carson,FALSE,7157,2,0
2020-10-31,kit carson,colorado,08063,139,3,Kit Carson,FALSE,7157,2,0
2020-11-01,kit carson,colorado,08063,139,3,Kit Carson,FALSE,7157,0,0
2020-11-02,kit carson,colorado,08063,139,3,Kit Carson,FALSE,7157,0,0
2020-11-03,kit carson,colorado,08063,139,3,Kit Carson,FALSE,7157,0,0
2020-11-04,kit carson,colorado,08063,139,3,Kit Carson,FALSE,7157,0,0
2020-11-05,kit carson,colorado,08063,184,3,Kit Carson,FALSE,7157,45,0
2020-11-06,kit carson,colorado,08063,184,3,Kit Carson,FALSE,7157,0,0
2020-11-07,kit carson,colorado,08063,191,3,Kit Carson,FALSE,7157,7,0
2020-11-08,kit carson,colorado,08063,191,3,Kit Carson,FALSE,7157,0,0
2020-11-09,kit carson,colorado,08063,191,3,Kit Carson,FALSE,7157,0,0
2020-11-10,kit carson,colorado,08063,191,3,Kit Carson,FALSE,7157,0,0
2020-11-11,kit carson,colorado,08063,213,3,Kit Carson,FALSE,7157,22,0
2020-11-12,kit carson,colorado,08063,220,3,Kit Carson,FALSE,7157,7,0
2020-11-13,kit carson,colorado,08063,227,3,Kit Carson,FALSE,7157,7,0
2020-11-14,kit carson,colorado,08063,234,3,Kit Carson,FALSE,7157,7,0
2020-11-15,kit carson,colorado,08063,237,3,Kit Carson,FALSE,7157,3,0
2020-11-16,kit carson,colorado,08063,237,3,Kit Carson,FALSE,7157,0,0
2020-11-17,kit carson,colorado,08063,236,3,Kit Carson,FALSE,7157,-1,0
2020-11-18,kit carson,colorado,08063,240,3,Kit Carson,FALSE,7157,4,0
2020-11-19,kit carson,colorado,08063,242,3,Kit Carson,FALSE,7157,2,0
2020-11-20,kit carson,colorado,08063,247,3,Kit Carson,FALSE,7157,5,0
2020-11-21,kit carson,colorado,08063,250,5,Kit Carson,FALSE,7157,3,2
2020-11-22,kit carson,colorado,08063,250,7,Kit Carson,FALSE,7157,0,2
2020-11-23,kit carson,colorado,08063,251,7,Kit Carson,FALSE,7157,1,0
2020-11-24,kit carson,colorado,08063,251,7,Kit Carson,FALSE,7157,0,0
2020-11-25,kit carson,colorado,08063,262,7,Kit Carson,FALSE,7157,11,0
2020-11-26,kit carson,colorado,08063,293,7,Kit Carson,FALSE,7157,31,0
2020-11-27,kit carson,colorado,08063,298,7,Kit Carson,FALSE,7157,5,0
2020-11-28,kit carson,colorado,08063,300,7,Kit Carson,FALSE,7157,2,0
2020-11-29,kit carson,colorado,08063,301,7,Kit Carson,FALSE,7157,1,0
2020-11-30,kit carson,colorado,08063,301,7,Kit Carson,FALSE,7157,0,0
2020-12-01,kit carson,colorado,08063,303,8,Kit Carson,FALSE,7157,2,1
2020-12-02,kit carson,colorado,08063,312,8,Kit Carson,FALSE,7157,9,0
2020-12-03,kit carson,colorado,08063,324,8,Kit Carson,FALSE,7157,12,0
2020-12-04,kit carson,colorado,08063,329,8,Kit Carson,FALSE,7157,5,0
2020-12-05,kit carson,colorado,08063,336,8,Kit Carson,FALSE,7157,7,0
2020-12-06,kit carson,colorado,08063,336,8,Kit Carson,FALSE,7157,0,0
2020-12-07,kit carson,colorado,08063,336,8,Kit Carson,FALSE,7157,0,0
2020-12-08,kit carson,colorado,08063,343,8,Kit Carson,FALSE,7157,7,0
2020-12-09,kit carson,colorado,08063,358,8,Kit Carson,FALSE,7157,15,0
2020-12-10,kit carson,colorado,08063,368,8,Kit Carson,FALSE,7157,10,0
2020-12-11,kit carson,colorado,08063,379,8,Kit Carson,FALSE,7157,11,0
2020-12-12,kit carson,colorado,08063,389,8,Kit Carson,FALSE,7157,10,0
2020-12-13,kit carson,colorado,08063,390,8,Kit Carson,FALSE,7157,1,0
2020-12-14,kit carson,colorado,08063,390,8,Kit Carson,FALSE,7157,0,0
2020-12-15,kit carson,colorado,08063,397,8,Kit Carson,FALSE,7157,7,0
2020-12-16,kit carson,colorado,08063,402,8,Kit Carson,FALSE,7157,5,0
2020-12-17,kit carson,colorado,08063,405,8,Kit Carson,FALSE,7157,3,0
2020-12-18,kit carson,colorado,08063,410,8,Kit Carson,FALSE,7157,5,0
2020-12-19,kit carson,colorado,08063,416,8,Kit Carson,FALSE,7157,6,0
2020-12-20,kit carson,colorado,08063,418,8,Kit Carson,FALSE,7157,2,0
2020-12-21,kit carson,colorado,08063,418,8,Kit Carson,FALSE,7157,0,0
2020-12-22,kit carson,colorado,08063,425,8,Kit Carson,FALSE,7157,7,0
2020-12-23,kit carson,colorado,08063,429,8,Kit Carson,FALSE,7157,4,0
2020-12-24,kit carson,colorado,08063,428,8,Kit Carson,FALSE,7157,-1,0
2020-12-25,kit carson,colorado,08063,430,9,Kit Carson,FALSE,7157,2,1
2020-12-26,kit carson,colorado,08063,430,9,Kit Carson,FALSE,7157,0,0
2020-12-27,kit carson,colorado,08063,430,9,Kit Carson,FALSE,7157,0,0
2020-12-28,kit carson,colorado,08063,430,9,Kit Carson,FALSE,7157,0,0
2020-12-29,kit carson,colorado,08063,432,9,Kit Carson,FALSE,7157,2,0
2020-12-30,kit carson,colorado,08063,432,9,Kit Carson,FALSE,7157,0,0
2020-12-31,kit carson,colorado,08063,436,9,Kit Carson,FALSE,7157,4,0
2021-01-01,kit carson,colorado,08063,438,9,Kit Carson,FALSE,7157,2,0
2021-01-02,kit carson,colorado,08063,438,9,Kit Carson,FALSE,7157,0,0
2021-01-03,kit carson,colorado,08063,438,9,Kit Carson,FALSE,7157,0,0
2021-01-04,kit carson,colorado,08063,438,10,Kit Carson,FALSE,7157,0,1
2021-01-05,kit carson,colorado,08063,445,10,Kit Carson,FALSE,7157,7,0
2021-01-06,kit carson,colorado,08063,445,10,Kit Carson,FALSE,7157,0,0
2021-01-07,kit carson,colorado,08063,450,10,Kit Carson,FALSE,7157,5,0
2021-01-08,kit carson,colorado,08063,455,10,Kit Carson,FALSE,7157,5,0
2021-01-09,kit carson,colorado,08063,456,10,Kit Carson,FALSE,7157,1,0
2021-01-10,kit carson,colorado,08063,457,10,Kit Carson,FALSE,7157,1,0
2021-01-11,kit carson,colorado,08063,458,10,Kit Carson,FALSE,7157,1,0
2021-01-12,kit carson,colorado,08063,459,10,Kit Carson,FALSE,7157,1,0
2021-01-13,kit carson,colorado,08063,465,10,Kit Carson,FALSE,7157,6,0
2021-01-14,kit carson,colorado,08063,469,10,Kit Carson,FALSE,7157,4,0
2021-01-15,kit carson,colorado,08063,474,10,Kit Carson,FALSE,7157,5,0
2021-01-16,kit carson,colorado,08063,474,10,Kit Carson,FALSE,7157,0,0
2021-01-17,kit carson,colorado,08063,475,10,Kit Carson,FALSE,7157,1,0
2021-01-18,kit carson,colorado,08063,476,10,Kit Carson,FALSE,7157,1,0
2021-01-19,kit carson,colorado,08063,477,10,Kit Carson,FALSE,7157,1,0
2021-01-20,kit carson,colorado,08063,479,10,Kit Carson,FALSE,7157,2,0
2021-01-21,kit carson,colorado,08063,483,10,Kit Carson,FALSE,7157,4,0
2021-01-22,kit carson,colorado,08063,496,10,Kit Carson,FALSE,7157,13,0
2021-01-23,kit carson,colorado,08063,495,10,Kit Carson,FALSE,7157,-1,0
2021-01-24,kit carson,colorado,08063,496,10,Kit Carson,FALSE,7157,1,0
2021-01-25,kit carson,colorado,08063,496,10,Kit Carson,FALSE,7157,0,0
2021-01-26,kit carson,colorado,08063,500,10,Kit Carson,FALSE,7157,4,0
2021-01-27,kit carson,colorado,08063,500,10,Kit Carson,FALSE,7157,0,0
2021-01-28,kit carson,colorado,08063,501,10,Kit Carson,FALSE,7157,1,0
2021-01-29,kit carson,colorado,08063,502,10,Kit Carson,FALSE,7157,1,0
2021-01-30,kit carson,colorado,08063,502,10,Kit Carson,FALSE,7157,0,0
2021-01-31,kit carson,colorado,08063,502,10,Kit Carson,FALSE,7157,0,0
2021-02-01,kit carson,colorado,08063,504,10,Kit Carson,FALSE,7157,2,0
2021-02-02,kit carson,colorado,08063,507,10,Kit Carson,FALSE,7157,3,0
2021-02-03,kit carson,colorado,08063,508,10,Kit Carson,TRUE,7157,1,0
2020-03-23,la plata,colorado,08067,1,0,La Plata,FALSE,56403,1,0
2020-03-24,la plata,colorado,08067,1,0,La Plata,FALSE,56403,0,0
2020-03-25,la plata,colorado,08067,1,0,La Plata,FALSE,56403,0,0
2020-03-26,la plata,colorado,08067,5,0,La Plata,FALSE,56403,4,0
2020-03-27,la plata,colorado,08067,13,0,La Plata,FALSE,56403,8,0
2020-03-28,la plata,colorado,08067,17,0,La Plata,FALSE,56403,4,0
2020-03-29,la plata,colorado,08067,21,0,La Plata,FALSE,56403,4,0
2020-03-30,la plata,colorado,08067,21,0,La Plata,FALSE,56403,0,0
2020-03-31,la plata,colorado,08067,23,0,La Plata,FALSE,56403,2,0
2020-04-01,la plata,colorado,08067,23,0,La Plata,FALSE,56403,0,0
2020-04-02,la plata,colorado,08067,24,0,La Plata,FALSE,56403,1,0
2020-04-03,la plata,colorado,08067,25,0,La Plata,FALSE,56403,1,0
2020-04-04,la plata,colorado,08067,25,0,La Plata,FALSE,56403,0,0
2020-04-05,la plata,colorado,08067,31,0,La Plata,FALSE,56403,6,0
2020-04-06,la plata,colorado,08067,32,0,La Plata,FALSE,56403,1,0
2020-04-07,la plata,colorado,08067,34,0,La Plata,FALSE,56403,2,0
2020-04-08,la plata,colorado,08067,34,0,La Plata,FALSE,56403,0,0
2020-04-09,la plata,colorado,08067,37,0,La Plata,FALSE,56403,3,0
2020-04-10,la plata,colorado,08067,44,0,La Plata,FALSE,56403,7,0
2020-04-11,la plata,colorado,08067,43,0,La Plata,FALSE,56403,-1,0
2020-04-12,la plata,colorado,08067,44,0,La Plata,FALSE,56403,1,0
2020-04-13,la plata,colorado,08067,44,0,La Plata,FALSE,56403,0,0
2020-04-14,la plata,colorado,08067,44,0,La Plata,FALSE,56403,0,0
2020-04-15,la plata,colorado,08067,46,0,La Plata,FALSE,56403,2,0
2020-04-16,la plata,colorado,08067,47,0,La Plata,FALSE,56403,1,0
2020-04-17,la plata,colorado,08067,51,0,La Plata,FALSE,56403,4,0
2020-04-18,la plata,colorado,08067,52,0,La Plata,FALSE,56403,1,0
2020-04-19,la plata,colorado,08067,52,0,La Plata,FALSE,56403,0,0
2020-04-20,la plata,colorado,08067,51,0,La Plata,FALSE,56403,-1,0
2020-04-21,la plata,colorado,08067,51,0,La Plata,FALSE,56403,0,0
2020-04-22,la plata,colorado,08067,53,0,La Plata,FALSE,56403,2,0
2020-04-23,la plata,colorado,08067,55,0,La Plata,FALSE,56403,2,0
2020-04-24,la plata,colorado,08067,56,0,La Plata,FALSE,56403,1,0
2020-04-25,la plata,colorado,08067,59,0,La Plata,FALSE,56403,3,0
2020-04-26,la plata,colorado,08067,59,0,La Plata,FALSE,56403,0,0
2020-04-27,la plata,colorado,08067,59,0,La Plata,FALSE,56403,0,0
2020-04-28,la plata,colorado,08067,59,0,La Plata,FALSE,56403,0,0
2020-04-29,la plata,colorado,08067,62,0,La Plata,FALSE,56403,3,0
2020-04-30,la plata,colorado,08067,62,0,La Plata,FALSE,56403,0,0
2020-05-01,la plata,colorado,08067,63,0,La Plata,FALSE,56403,1,0
2020-05-02,la plata,colorado,08067,63,0,La Plata,FALSE,56403,0,0
2020-05-03,la plata,colorado,08067,63,0,La Plata,FALSE,56403,0,0
2020-05-04,la plata,colorado,08067,63,0,La Plata,FALSE,56403,0,0
2020-05-05,la plata,colorado,08067,63,0,La Plata,FALSE,56403,0,0
2020-05-06,la plata,colorado,08067,63,0,La Plata,FALSE,56403,0,0
2020-05-07,la plata,colorado,08067,63,0,La Plata,FALSE,56403,0,0
2020-05-08,la plata,colorado,08067,64,0,La Plata,FALSE,56403,1,0
2020-05-09,la plata,colorado,08067,65,1,La Plata,FALSE,56403,1,1
2020-05-10,la plata,colorado,08067,65,1,La Plata,FALSE,56403,0,0
2020-05-11,la plata,colorado,08067,65,1,La Plata,FALSE,56403,0,0
2020-05-12,la plata,colorado,08067,66,1,La Plata,FALSE,56403,1,0
2020-05-13,la plata,colorado,08067,66,1,La Plata,FALSE,56403,0,0
2020-05-14,la plata,colorado,08067,66,1,La Plata,FALSE,56403,0,0
2020-05-15,la plata,colorado,08067,66,1,La Plata,FALSE,56403,0,0
2020-05-16,la plata,colorado,08067,68,1,La Plata,FALSE,56403,2,0
2020-05-17,la plata,colorado,08067,68,1,La Plata,FALSE,56403,0,0
2020-05-18,la plata,colorado,08067,68,1,La Plata,FALSE,56403,0,0
2020-05-19,la plata,colorado,08067,72,1,La Plata,FALSE,56403,4,0
2020-05-20,la plata,colorado,08067,72,1,La Plata,FALSE,56403,0,0
